No,Rank,Gender,Flavor,Juiciness,Tenderness,Umami,Palability,Marbling,Color,Texture,Surface Moisture,Total,Name,2,3,1+,1++
74854,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,QC_cow_segmentation_2_074854.jpg,1,0,0,0
74861,2,Female,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_074861.jpg,1,0,0,0
74907,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_074907.jpg,1,0,0,0
74942,2,Steer,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_074942.jpg,1,0,0,0
74946,2,Steer,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,QC_cow_segmentation_2_074946.jpg,1,0,0,0
74969,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_074969.jpg,1,0,0,0
74972,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_074972.jpg,1,0,0,0
75003,2,Steer,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,QC_cow_segmentation_2_075003.jpg,1,0,0,0
75005,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075005.jpg,1,0,0,0
75014,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_075014.jpg,1,0,0,0
75023,2,Female,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075023.jpg,1,0,0,0
75062,2,Steer,2.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,QC_cow_segmentation_2_075062.jpg,1,0,0,0
75070,2,Female,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,QC_cow_segmentation_2_075070.jpg,1,0,0,0
75073,2,Steer,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,QC_cow_segmentation_2_075073.jpg,1,0,0,0
75078,2,Steer,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,QC_cow_segmentation_2_075078.jpg,1,0,0,0
75083,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_075083.jpg,1,0,0,0
75101,2,Steer,3.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_075101.jpg,1,0,0,0
75118,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075118.jpg,1,0,0,0
75121,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075121.jpg,1,0,0,0
75131,2,Steer,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,QC_cow_segmentation_2_075131.jpg,1,0,0,0
75134,2,Steer,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_075134.jpg,1,0,0,0
75162,2,Steer,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,QC_cow_segmentation_2_075162.jpg,1,0,0,0
75190,2,Steer,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,QC_cow_segmentation_2_075190.jpg,1,0,0,0
75192,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,QC_cow_segmentation_2_075192.jpg,1,0,0,0
75206,2,Female,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075206.jpg,1,0,0,0
75214,2,Steer,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_075214.jpg,1,0,0,0
75256,2,Steer,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,QC_cow_segmentation_2_075256.jpg,1,0,0,0
75293,2,Steer,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_075293.jpg,1,0,0,0
75297,2,Female,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,QC_cow_segmentation_2_075297.jpg,1,0,0,0
75303,2,Steer,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_075303.jpg,1,0,0,0
75347,2,Steer,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,QC_cow_segmentation_2_075347.jpg,1,0,0,0
75375,2,Female,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,QC_cow_segmentation_2_075375.jpg,1,0,0,0
75376,2,Steer,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,QC_cow_segmentation_2_075376.jpg,1,0,0,0
75394,2,Female,3.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_075394.jpg,1,0,0,0
75397,2,Steer,3.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_075397.jpg,1,0,0,0
75412,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075412.jpg,1,0,0,0
75425,2,Steer,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075425.jpg,1,0,0,0
75462,2,Female,4.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,QC_cow_segmentation_2_075462.jpg,1,0,0,0
75463,2,Steer,3.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_075463.jpg,1,0,0,0
75480,2,Female,4.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,QC_cow_segmentation_2_075480.jpg,1,0,0,0
75490,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_075490.jpg,1,0,0,0
75499,2,Steer,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,QC_cow_segmentation_2_075499.jpg,1,0,0,0
75514,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075514.jpg,1,0,0,0
75518,2,Steer,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,QC_cow_segmentation_2_075518.jpg,1,0,0,0
75551,2,Female,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075551.jpg,1,0,0,0
75553,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075553.jpg,1,0,0,0
75567,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075567.jpg,1,0,0,0
75575,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075575.jpg,1,0,0,0
75582,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075582.jpg,1,0,0,0
75624,2,Female,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,QC_cow_segmentation_2_075624.jpg,1,0,0,0
75627,2,Female,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,QC_cow_segmentation_2_075627.jpg,1,0,0,0
75650,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075650.jpg,1,0,0,0
75666,2,Steer,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,QC_cow_segmentation_2_075666.jpg,1,0,0,0
75696,2,Female,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,QC_cow_segmentation_2_075696.jpg,1,0,0,0
75734,2,Steer,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,QC_cow_segmentation_2_075734.jpg,1,0,0,0
75740,2,Female,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,QC_cow_segmentation_2_075740.jpg,1,0,0,0
75776,2,Steer,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,QC_cow_segmentation_2_075776.jpg,1,0,0,0
75790,2,Female,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,QC_cow_segmentation_2_075790.jpg,1,0,0,0
75791,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_075791.jpg,1,0,0,0
75884,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_075884.jpg,1,0,0,0
75899,2,Female,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075899.jpg,1,0,0,0
75906,2,Female,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,QC_cow_segmentation_2_075906.jpg,1,0,0,0
75908,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075908.jpg,1,0,0,0
75917,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075917.jpg,1,0,0,0
75920,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075920.jpg,1,0,0,0
75922,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075922.jpg,1,0,0,0
75957,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075957.jpg,1,0,0,0
75959,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_075959.jpg,1,0,0,0
75963,2,Female,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,QC_cow_segmentation_2_075963.jpg,1,0,0,0
75981,2,Female,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,QC_cow_segmentation_2_075981.jpg,1,0,0,0
75997,2,Steer,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_075997.jpg,1,0,0,0
76000,2,Steer,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_076000.jpg,1,0,0,0
76015,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_076015.jpg,1,0,0,0
76020,2,Female,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076020.jpg,1,0,0,0
76030,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076030.jpg,1,0,0,0
76033,2,Steer,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076033.jpg,1,0,0,0
76038,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076038.jpg,1,0,0,0
76040,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076040.jpg,1,0,0,0
76125,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076125.jpg,1,0,0,0
76137,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_076137.jpg,1,0,0,0
76143,2,Steer,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,QC_cow_segmentation_2_076143.jpg,1,0,0,0
76155,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_076155.jpg,1,0,0,0
76159,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_076159.jpg,1,0,0,0
76165,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_076165.jpg,1,0,0,0
76181,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076181.jpg,1,0,0,0
76199,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076199.jpg,1,0,0,0
76201,2,Steer,3.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_076201.jpg,1,0,0,0
76203,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076203.jpg,1,0,0,0
76216,2,Female,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_076216.jpg,1,0,0,0
76225,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076225.jpg,1,0,0,0
76241,2,Female,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_076241.jpg,1,0,0,0
76278,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076278.jpg,1,0,0,0
76283,2,Steer,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_076283.jpg,1,0,0,0
76313,2,Steer,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,QC_cow_segmentation_2_076313.jpg,1,0,0,0
76321,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_076321.jpg,1,0,0,0
76326,2,Female,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076326.jpg,1,0,0,0
76328,2,Female,3.0,5.0,5.0,2.0,2.0,1.0,3.0,3.0,5.0,5.0,QC_cow_segmentation_2_076328.jpg,1,0,0,0
76340,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076340.jpg,1,0,0,0
76375,2,Female,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,QC_cow_segmentation_2_076375.jpg,1,0,0,0
76410,2,Steer,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,QC_cow_segmentation_2_076410.jpg,1,0,0,0
76420,2,Female,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_076420.jpg,1,0,0,0
76439,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_076439.jpg,1,0,0,0
76453,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_076453.jpg,1,0,0,0
76456,2,Steer,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,QC_cow_segmentation_2_076456.jpg,1,0,0,0
76493,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,QC_cow_segmentation_2_076493.jpg,1,0,0,0
76496,2,Steer,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_076496.jpg,1,0,0,0
76505,2,Steer,2.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,QC_cow_segmentation_2_076505.jpg,1,0,0,0
76506,2,Female,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,QC_cow_segmentation_2_076506.jpg,1,0,0,0
76550,2,Female,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,QC_cow_segmentation_2_076550.jpg,1,0,0,0
76590,2,Steer,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_076590.jpg,1,0,0,0
76644,2,Steer,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_076644.jpg,1,0,0,0
76661,2,Steer,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076661.jpg,1,0,0,0
76672,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,QC_cow_segmentation_2_076672.jpg,1,0,0,0
76678,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,QC_cow_segmentation_2_076678.jpg,1,0,0,0
76691,2,Female,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076691.jpg,1,0,0,0
76731,2,Steer,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_076731.jpg,1,0,0,0
76763,2,Steer,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,QC_cow_segmentation_2_076763.jpg,1,0,0,0
76806,2,Steer,4.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,QC_cow_segmentation_2_076806.jpg,1,0,0,0
76839,2,Steer,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_076839.jpg,1,0,0,0
76860,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076860.jpg,1,0,0,0
76877,2,Steer,3.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_076877.jpg,1,0,0,0
76914,2,Steer,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,QC_cow_segmentation_2_076914.jpg,1,0,0,0
76922,2,Female,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_076922.jpg,1,0,0,0
76934,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_076934.jpg,1,0,0,0
76937,2,Steer,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,QC_cow_segmentation_2_076937.jpg,1,0,0,0
76946,2,Female,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,QC_cow_segmentation_2_076946.jpg,1,0,0,0
76947,2,Steer,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,QC_cow_segmentation_2_076947.jpg,1,0,0,0
76960,2,Steer,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,QC_cow_segmentation_2_076960.jpg,1,0,0,0
77013,2,Steer,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077013.jpg,1,0,0,0
77019,2,Steer,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077019.jpg,1,0,0,0
77024,2,Steer,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,QC_cow_segmentation_2_077024.jpg,1,0,0,0
77033,2,Female,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077033.jpg,1,0,0,0
77040,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_077040.jpg,1,0,0,0
77053,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_077053.jpg,1,0,0,0
77058,2,Female,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077058.jpg,1,0,0,0
77067,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_077067.jpg,1,0,0,0
77070,2,Female,2.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,QC_cow_segmentation_2_077070.jpg,1,0,0,0
77082,2,Female,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077082.jpg,1,0,0,0
77084,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077084.jpg,1,0,0,0
77088,2,Steer,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,QC_cow_segmentation_2_077088.jpg,1,0,0,0
77094,2,Steer,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_077094.jpg,1,0,0,0
77126,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_077126.jpg,1,0,0,0
77156,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077156.jpg,1,0,0,0
77181,2,Steer,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,QC_cow_segmentation_2_077181.jpg,1,0,0,0
77189,2,Steer,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_077189.jpg,1,0,0,0
77220,2,Steer,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_077220.jpg,1,0,0,0
77225,2,Steer,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,QC_cow_segmentation_2_077225.jpg,1,0,0,0
77237,2,Female,5.0,2.0,2.0,4.0,4.0,3.0,5.0,5.0,2.0,2.0,QC_cow_segmentation_2_077237.jpg,1,0,0,0
77257,2,Steer,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,QC_cow_segmentation_2_077257.jpg,1,0,0,0
77297,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,QC_cow_segmentation_2_077297.jpg,1,0,0,0
77338,2,Steer,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,QC_cow_segmentation_2_077338.jpg,1,0,0,0
77387,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077387.jpg,1,0,0,0
77408,2,Female,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,QC_cow_segmentation_2_077408.jpg,1,0,0,0
77414,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077414.jpg,1,0,0,0
77439,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077439.jpg,1,0,0,0
77440,2,Female,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,QC_cow_segmentation_2_077440.jpg,1,0,0,0
77463,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077463.jpg,1,0,0,0
77465,2,Female,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,QC_cow_segmentation_2_077465.jpg,1,0,0,0
77520,2,Female,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,QC_cow_segmentation_2_077520.jpg,1,0,0,0
77550,2,Steer,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_077550.jpg,1,0,0,0
77557,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077557.jpg,1,0,0,0
77615,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077615.jpg,1,0,0,0
77620,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,QC_cow_segmentation_2_077620.jpg,1,0,0,0
77638,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077638.jpg,1,0,0,0
77653,2,Steer,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_077653.jpg,1,0,0,0
77659,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077659.jpg,1,0,0,0
77663,2,Steer,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,QC_cow_segmentation_2_077663.jpg,1,0,0,0
77717,2,Female,4.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,QC_cow_segmentation_2_077717.jpg,1,0,0,0
77738,2,Female,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,QC_cow_segmentation_2_077738.jpg,1,0,0,0
77758,2,Female,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,QC_cow_segmentation_2_077758.jpg,1,0,0,0
77764,2,Steer,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_077764.jpg,1,0,0,0
77768,2,Steer,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,QC_cow_segmentation_2_077768.jpg,1,0,0,0
77771,2,Steer,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_077771.jpg,1,0,0,0
77832,2,Steer,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,QC_cow_segmentation_2_077832.jpg,1,0,0,0
77877,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077877.jpg,1,0,0,0
77909,2,Steer,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,QC_cow_segmentation_2_077909.jpg,1,0,0,0
77921,2,Female,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,QC_cow_segmentation_2_077921.jpg,1,0,0,0
77924,2,Steer,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,QC_cow_segmentation_2_077924.jpg,1,0,0,0
77925,2,Female,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,QC_cow_segmentation_2_077925.jpg,1,0,0,0
77965,2,Female,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077965.jpg,1,0,0,0
77996,2,Female,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,QC_cow_segmentation_2_077996.jpg,1,0,0,0
